dateId;teamId;order;playerId;Starters;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;+/-
16/04/2023;MIN;0;townska01;Karl-Anthony Towns;29:34;5;15;.333;1;7;.143;0;2;.000;1;9;10;2;0;0;4;2;11;-11
16/04/2023;MIN;1;edwaran01;Anthony Edwards;27:41;6;15;.400;1;4;.250;5;6;.833;0;2;2;5;2;1;1;4;18;-12
16/04/2023;MIN;2;goberru01;Rudy Gobert;25:43;3;5;.600;0;0;;2;4;.500;2;11;13;0;0;2;1;3;8;-28
16/04/2023;MIN;3;conlemi01;Mike Conley;24:57;3;5;.600;2;3;.667;0;0;;0;4;4;3;0;0;0;0;8;-18
16/04/2023;MIN;4;alexani01;Nickeil Alexander-Walker;23:30;2;6;.333;2;4;.500;1;2;.500;0;1;1;0;0;1;0;1;7;-6
16/04/2023;MIN;5;Reserves;Reserves
16/04/2023;MIN;6;anderky01;Kyle Anderson;25:57;5;11;.455;1;3;.333;0;0;;0;1;1;3;2;1;0;1;11;-15
16/04/2023;MIN;7;nowelja01;Jaylen Nowell;21:54;4;10;.400;3;6;.500;1;2;.500;1;0;1;2;0;0;1;1;12;-13
16/04/2023;MIN;8;princta02;Taurean Prince;21:17;0;4;.000;0;3;.000;0;0;;0;0;0;2;0;0;0;1;0;-14
16/04/2023;MIN;9;riverau01;Austin Rivers;16:12;1;2;.500;1;2;.500;0;0;;0;3;3;0;0;0;1;0;3;-12
16/04/2023;MIN;10;mclaujo01;Jordan McLaughlin;10:19;0;3;.000;0;1;.000;0;0;;0;2;2;1;0;0;0;2;0;-8
16/04/2023;MIN;11;minotjo01;Josh Minott;6:19;0;1;.000;0;1;.000;0;0;;0;0;0;0;2;1;1;1;0;-4
16/04/2023;MIN;12;knighna01;Nathan Knight;4:33;1;4;.250;0;2;.000;0;0;;1;0;1;0;0;0;1;0;2;-5
16/04/2023;MIN;13;moorewe01;Wendell Moore Jr.;2:04;0;0;;0;0;;0;0;;0;0;0;0;0;0;1;0;0;+1
16/04/2023;MIN;0;murraja01;Jamal Murray;33:09;9;22;.409;4;10;.400;2;2;1.000;0;8;8;8;0;1;1;3;24;+24
16/04/2023;MIN;1;caldwke01;Kentavious Caldwell-Pope;31:23;6;11;.545;3;6;.500;0;0;;1;3;4;1;0;0;1;0;15;+21
16/04/2023;MIN;2;portemi01;Michael Porter Jr.;31:11;7;17;.412;4;9;.444;0;1;.000;1;10;11;2;1;0;0;1;18;+22
16/04/2023;MIN;3;jokicni01;Nikola Jokić;28:29;6;12;.500;0;0;;1;3;.333;5;9;14;6;1;0;1;6;13;+15
16/04/2023;MIN;4;gordoaa01;Aaron Gordon;23:20;3;7;.429;2;4;.500;5;6;.833;2;3;5;1;1;0;1;3;13;+15
16/04/2023;MIN;5;Reserves;Reserves
16/04/2023;MIN;6;brownbr01;Bruce Brown;25:20;5;8;.625;2;4;.500;2;3;.667;0;3;3;1;0;1;1;1;14;+11
16/04/2023;MIN;7;greenje02;Jeff Green;22:41;0;4;.000;0;3;.000;0;0;;0;2;2;1;1;1;1;3;0;+11
16/04/2023;MIN;8;braunch01;Christian Braun;19:27;1;1;1.000;0;0;;1;2;.500;1;2;3;1;0;1;0;0;3;+12
16/04/2023;MIN;9;jordade01;DeAndre Jordan;5:56;2;3;.667;0;0;;0;0;;0;0;0;1;0;0;2;2;4;+7
16/04/2023;MIN;10;nnajize01;Zeke Nnaji;4:15;2;2;1.000;1;1;1.000;0;0;;0;1;1;0;1;0;1;0;5;+2
16/04/2023;MIN;11;jacksre01;Reggie Jackson;4:15;0;0;;0;0;;0;0;;0;0;0;1;1;0;1;0;0;+2
16/04/2023;MIN;12;smithis01;Ish Smith;4:15;0;1;.000;0;0;;0;0;;0;1;1;0;0;0;0;1;0;+2
16/04/2023;MIN;13;watsope01;Peyton Watson;4:15;0;1;.000;0;1;.000;0;0;;1;0;1;1;0;0;0;0;0;+2
16/04/2023;MIN;14;cancavl01;Vlatko Čančar;2:04;0;1;.000;0;1;.000;0;0;;0;1;1;0;0;0;0;0;0;-1
16/04/2023;MIN;15;bryanth01;Thomas Bryant;Did Not Play
