dateId;teamId;order;playerId;Starters;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;+/-
12/11/2022;UTA;0;markkla01;Lauri Markkanen;31:13;8;14;.571;1;3;.333;0;0;;1;4;5;1;0;2;1;0;17;-23
12/11/2022;UTA;1;conlemi01;Mike Conley;29:41;1;8;.125;0;5;.000;1;1;1.000;0;3;3;10;1;0;2;1;3;-21
12/11/2022;UTA;2;olynyke01;Kelly Olynyk;28:15;4;10;.400;2;5;.400;0;0;;0;5;5;4;0;0;2;4;10;-20
12/11/2022;UTA;3;clarkjo01;Jordan Clarkson;25:09;8;18;.444;2;8;.250;0;0;;0;0;0;1;0;0;2;2;18;-9
12/11/2022;UTA;4;vandeja01;Jarred Vanderbilt;17:29;3;6;.500;1;2;.500;0;0;;4;4;8;1;1;0;1;2;7;-12
12/11/2022;UTA;5;Reserves;Reserves
12/11/2022;UTA;6;beaslma01;Malik Beasley;29:27;6;13;.462;4;9;.444;0;0;;0;6;6;3;1;0;0;2;16;-1
12/11/2022;UTA;7;sextoco01;Collin Sexton;21:51;6;9;.667;1;2;.500;4;4;1.000;1;3;4;2;0;0;2;3;17;-4
12/11/2022;UTA;8;gayru01;Rudy Gay;17:17;3;6;.500;2;4;.500;0;0;;0;3;3;1;1;0;0;1;8;+8
12/11/2022;UTA;9;hortota01;Talen Horton-Tucker;16:55;3;7;.429;1;2;.500;5;6;.833;0;3;3;10;0;1;1;1;12;+13
12/11/2022;UTA;10;kesslwa01;Walker Kessler;15:18;1;2;.500;0;0;;0;0;;1;3;4;0;0;0;0;1;2;+15
12/11/2022;UTA;11;azubuud01;Udoka Azubuike;2:28;1;1;1.000;0;0;;0;0;;0;1;1;0;0;0;1;0;2;+3
12/11/2022;UTA;12;alexani01;Nickeil Alexander-Walker;2:28;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0;+3
12/11/2022;UTA;13;fontesi01;Simone Fontecchio;2:28;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0;+3
12/11/2022;UTA;0;avdijde01;Deni Avdija;34:22;4;6;.667;1;2;.500;4;4;1.000;1;6;7;3;3;1;2;3;13;+22
12/11/2022;UTA;1;kuzmaky01;Kyle Kuzma;33:10;8;19;.421;1;7;.143;6;7;.857;1;7;8;6;0;0;4;2;23;+12
12/11/2022;UTA;2;porzikr01;Kristaps Porziņģis;32:36;12;20;.600;4;8;.500;3;5;.600;1;9;10;2;1;2;1;0;31;+24
12/11/2022;UTA;3;morrimo01;Monte Morris;29:11;2;9;.222;1;3;.333;0;0;;1;6;7;9;0;0;0;1;5;+15
12/11/2022;UTA;4;kispeco01;Corey Kispert;28:45;6;6;1.000;4;4;1.000;2;2;1.000;0;4;4;2;1;0;0;2;18;+14
12/11/2022;UTA;5;Reserves;Reserves
12/11/2022;UTA;6;hachiru01;Rui Hachimura;28:32;5;12;.417;1;4;.250;0;0;;0;4;4;1;0;1;1;1;11;-9
12/11/2022;UTA;7;goodwjo01;Jordan Goodwin;20:32;3;8;.375;3;3;1.000;0;0;;1;1;2;2;1;2;0;3;9;-8
12/11/2022;UTA;8;bartowi01;Will Barton;16:23;3;7;.429;1;5;.200;2;2;1.000;0;2;2;1;0;1;1;1;9;-6
12/11/2022;UTA;9;gaffoda01;Daniel Gafford;14:19;1;1;1.000;0;0;;0;0;;1;1;2;1;0;1;0;0;2;-11
12/11/2022;UTA;10;careyve01;Vernon Carey Jr.;1:05;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;1;0;-4
12/11/2022;UTA;11;gillan01;Anthony Gill;1:05;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0;-4
