dateId;teamId;order;playerId;Starters;MP;FG;FGA;FG%;3P;3PA;3P%;FT;FTA;FT%;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;+/-
15/12/2022;MIL;0;antetgi01;Giannis Antetokounmpo;25:36;5;13;.385;1;3;.333;8;13;.615;1;5;6;5;1;0;1;2;19;-29
15/12/2022;MIL;1;middlkh01;Khris Middleton;22:23;1;12;.083;1;8;.125;0;0;;0;2;2;5;1;0;4;5;3;-28
15/12/2022;MIL;2;allengr01;Grayson Allen;22:19;2;7;.286;0;2;.000;0;0;;0;2;2;1;0;0;0;0;4;-17
15/12/2022;MIL;3;carteje01;Jevon Carter;22:07;3;6;.500;3;4;.750;0;0;;0;2;2;2;0;0;0;1;9;-28
15/12/2022;MIL;4;lopezbr01;Brook Lopez;18:06;1;6;.167;0;4;.000;2;2;1.000;2;1;3;1;0;0;0;2;4;-23
15/12/2022;MIL;5;Reserves;Reserves
15/12/2022;MIL;6;portibo01;Bobby Portis;22:18;8;14;.571;2;4;.500;1;2;.500;3;4;7;0;0;0;1;4;19;-30
15/12/2022;MIL;7;beaucma01;MarJon Beauchamp;21:52;4;9;.444;1;6;.167;3;5;.600;2;1;3;2;2;0;0;1;12;-8
15/12/2022;MIL;8;hillge01;George Hill;20:02;2;7;.286;1;6;.167;0;0;;0;3;3;5;0;0;0;1;5;-20
15/12/2022;MIL;9;antetth01;Thanasis Antetokounmpo;15:36;1;1;1.000;0;0;;1;2;.500;2;1;3;0;0;1;0;1;3;-5
15/12/2022;MIL;10;nworajo01;Jordan Nwora;15:34;3;8;.375;1;4;.250;3;3;1.000;0;3;3;1;1;0;1;0;10;-2
15/12/2022;MIL;11;connapa01;Pat Connaughton;14:50;1;5;.200;1;5;.200;0;0;;0;4;4;0;0;0;1;0;3;-13
15/12/2022;MIL;12;greenaj01;A.J. Green;14:06;4;6;.667;2;4;.500;0;0;;1;0;1;0;0;0;1;1;10;+3
15/12/2022;MIL;13;matthwe02;Wesley Matthews;5:11;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0;-5
15/12/2022;MIL;0;moranja01;Ja Morant;25:39;9;21;.429;2;8;.250;5;8;.625;2;8;10;10;1;0;1;1;25;+30
15/12/2022;MIL;1;brookdi01;Dillon Brooks;21:20;7;14;.500;1;4;.250;3;3;1.000;1;2;3;4;0;0;0;2;18;+25
15/12/2022;MIL;2;adamsst01;Steven Adams;20:38;4;8;.500;0;0;;2;2;1.000;5;1;6;1;1;5;1;2;10;+21
15/12/2022;MIL;3;konchjo01;John Konchar;16:33;2;4;.500;1;1;1.000;0;0;;0;3;3;0;0;0;0;0;5;+16
15/12/2022;MIL;4;jacksja02;Jaren Jackson Jr.;12:53;1;2;.500;1;1;1.000;1;2;.500;1;5;6;2;0;0;0;4;4;+16
15/12/2022;MIL;5;Reserves;Reserves
15/12/2022;MIL;6;aldamsa01;Santi Aldama;26:55;4;6;.667;2;3;.667;4;5;.800;0;3;3;1;1;0;1;2;14;+28
15/12/2022;MIL;7;roddyda01;David Roddy;23:31;7;13;.538;1;6;.167;0;0;;1;6;7;2;0;0;2;1;15;+18
15/12/2022;MIL;8;willizi02;Ziaire Williams;22:06;5;11;.455;1;5;.200;0;0;;1;4;5;2;0;1;1;0;11;+9
15/12/2022;MIL;9;jonesty01;Tyus Jones;19:03;6;9;.667;3;3;1.000;1;1;1.000;0;3;3;2;0;0;0;0;16;+32
15/12/2022;MIL;10;clarkbr01;Brandon Clarke;15:22;6;6;1.000;0;0;;0;0;;1;5;6;0;0;0;0;2;12;+25
15/12/2022;MIL;11;tillmxa01;Xavier Tillman Sr.;12:00;3;3;1.000;0;0;;2;2;1.000;0;1;1;0;0;1;0;1;8;-5
15/12/2022;MIL;12;chandke01;Kennedy Chandler;12:00;1;3;.333;0;0;;0;0;;0;1;1;5;1;0;1;2;2;-5
15/12/2022;MIL;13;laravja01;Jake LaRavia;12:00;1;2;.500;0;1;.000;0;0;;2;0;2;1;1;0;0;2;2;-5
