date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:25:22	265958/265958	---M--	200	added ('OK')	image/png	etag:%2247144d9c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/vcl-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/vcl-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=vcl)
15:25:22	78716/78716	---M--	200	added ('OK')	image/png	etag:%223c4567c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/cav-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/cav-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=cav)
15:25:22	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.d1.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=cav)
15:25:26	16034/16034	---M--	200	added ('OK')	image/png	etag:%229272661ac0ccd61:0%22	http://www.beisbolcubano.cu/images/vestuarios/variante2/cmg-variante-2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/vestuarios/variante2/cmg-variante-2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=cmg)
15:25:39	76913/76913	---M--	200	added ('OK')	image/png	etag:%22b687db7c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/cmg-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/cmg-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=cmg)
15:25:42	307361/307361	---M--	200	added ('OK')	image/png	etag:%2252da329c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/ssp-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/ssp-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=ssp)
15:25:42	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.d6.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=cmg)
15:25:43	127370/127370	---M--	200	added ('OK')	image/jpeg	etag:%22b344e31c0ccd61:0%22	http://www.beisbolcubano.cu/images/equipos/cmg.jpg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/equipos/cmg.jpg	(from http://www.beisbolcubano.cu/general/equipos?eq=cmg)
15:25:49	26421/26421	---M--	200	added ('OK')	image/png	etag:%22b9e49a1ac0ccd61:0%22	http://www.beisbolcubano.cu/images/vestuarios/variante2/ltu-variante-2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/vestuarios/variante2/ltu-variante-2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=ltu)
15:25:57	231599/231599	---M--	200	added ('OK')	image/png	etag:%223df0807c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/cav-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/cav-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=cav)
15:25:58	100958/100958	---M--	200	added ('OK')	image/jpeg	etag:%2265df1e2c0ccd61:0%22	http://www.beisbolcubano.cu/images/equipos/ltu.jpg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/equipos/ltu.jpg	(from http://www.beisbolcubano.cu/general/equipos?eq=ltu)
15:25:58	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.db.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=ltu)
15:26:02	79076/79076	---M--	200	added ('OK')	image/png	etag:%221d7be8c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/ltu-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/ltu-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=ltu)
15:26:05	19305/19305	---M--	200	added ('OK')	image/png	etag:%2283d2871ac0ccd61:0%22	http://www.beisbolcubano.cu/images/vestuarios/variante2/hol-variante-2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/vestuarios/variante2/hol-variante-2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=hol)
15:26:18	76998/76998	---M--	200	added ('OK')	image/png	etag:%22c7e53a8c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/hol-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/hol-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=hol)
15:26:19	254227/254227	---M--	200	added ('OK')	image/png	etag:%22b325d97c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/cmg-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/cmg-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=cmg)
15:26:19	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.e0.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=hol)
15:26:20	137874/137874	---M--	200	added ('OK')	image/jpeg	etag:%22301cfb1c0ccd61:0%22	http://www.beisbolcubano.cu/images/equipos/hol.jpg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/equipos/hol.jpg	(from http://www.beisbolcubano.cu/general/equipos?eq=hol)
15:26:24	17637/17637	---M--	200	added ('OK')	image/png	etag:%226ee67b1ac0ccd61:0%22	http://www.beisbolcubano.cu/images/vestuarios/variante2/gra-variante-2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/vestuarios/variante2/gra-variante-2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=gra)
15:26:28	56257/56257	---M--	200	added ('OK')	image/jpeg	etag:%22da7e51c0ccd61:0%22	http://www.beisbolcubano.cu/images/equipos/gra.jpg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/equipos/gra.jpg	(from http://www.beisbolcubano.cu/general/equipos?eq=gra)
15:26:36	77220/77220	---M--	200	added ('OK')	image/png	etag:%228a9aee7c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/gra-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/gra-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=gra)
15:26:37	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.e5.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=gra)
15:26:43	293550/293550	---M--	200	added ('OK')	image/png	etag:%228691c78c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/ltu-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/ltu-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=ltu)
15:26:46	16705/16705	---M--	200	added ('OK')	image/png	etag:%227e20b51ac0ccd61:0%22	http://www.beisbolcubano.cu/images/vestuarios/variante2/scu-variante-2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/vestuarios/variante2/scu-variante-2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=scu)
15:26:59	77481/77481	---M--	200	added ('OK')	image/png	etag:%2224651d9c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/scu-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/scu-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=scu)
15:27:01	147405/147405	---M--	200	added ('OK')	image/jpeg	etag:%224e67472c0ccd61:0%22	http://www.beisbolcubano.cu/images/equipos/scu.jpg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/equipos/scu.jpg	(from http://www.beisbolcubano.cu/general/equipos?eq=scu)
15:27:01	267146/267146	---M--	200	added ('OK')	image/png	etag:%22c21368c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/hol-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/hol-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=hol)
15:27:01	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.ea.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=scu)
15:27:04	16645/16645	---M--	200	added ('OK')	image/png	etag:%226ee67b1ac0ccd61:0%22	http://www.beisbolcubano.cu/images/vestuarios/variante2/gtm-variante-2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/vestuarios/variante2/gtm-variante-2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=gtm)
15:27:09	260441/260441	---M--	200	added ('OK')	image/png	etag:%22f323f87c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/gra-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/gra-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=gra)
15:27:18	78471/78471	---M--	200	added ('OK')	image/png	etag:%22b4d3278c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/gtm-mapa2.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/gtm-mapa2.png	(from http://www.beisbolcubano.cu/general/equipos?eq=gtm)
15:27:18	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.ef.delayed	(from http://www.beisbolcubano.cu/general/equipos?eq=gtm)
15:27:18	108089/108089	---M--	200	added ('OK')	image/jpeg	etag:%229d30ef1c0ccd61:0%22	http://www.beisbolcubano.cu/images/equipos/gtm.jpg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/equipos/gtm.jpg	(from http://www.beisbolcubano.cu/general/equipos?eq=gtm)
15:27:19	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911284223609	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33dbfe46.css	(from http://www.beisbolcubano.cu/general/calendario?eq=snb)
15:27:20	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.f1.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=snb)
15:27:20	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.f2.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=snb)
15:27:27	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911294848537	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db5ea4.css	(from http://www.beisbolcubano.cu/general/calendario?eq=pri)
15:27:29	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.f4.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=pri)
15:27:29	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.f5.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=pri)
15:27:35	241835/241835	---M--	200	added ('OK')	image/png	etag:%22dc5d128c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/gtm-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/gtm-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=gtm)
15:27:36	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911317036060	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db3182.css	(from http://www.beisbolcubano.cu/general/calendario?eq=ijv)
15:27:37	334772/334772	---M--	200	added ('OK')	image/png	etag:%2224651d9c0ccd61:0%22	http://www.beisbolcubano.cu/images/mapas/scu-mapa1.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/mapas/scu-mapa1.png	(from http://www.beisbolcubano.cu/general/equipos?eq=scu)
15:27:37	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.f7.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ijv)
15:27:37	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.f8.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ijv)
15:27:44	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911306723532	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db322a.css	(from http://www.beisbolcubano.cu/general/calendario?eq=art)
15:27:46	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.fa.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=art)
15:27:46	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.fb.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=art)
15:27:53	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911611722927	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db115d.css	(from http://www.beisbolcubano.cu/general/calendario?eq=may)
15:27:54	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.fd.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=may)
15:27:54	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.fe.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=may)
15:28:01	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911622035428	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33dbbbee.css	(from http://www.beisbolcubano.cu/general/calendario?eq=ind)
15:28:03	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.100.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ind)
15:28:03	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.101.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ind)
15:28:10	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911643441628	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33dbb1d8.css	(from http://www.beisbolcubano.cu/general/calendario?eq=mtz)
15:28:11	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.103.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=mtz)
15:28:11	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.104.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=mtz)
15:28:18	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911631878655	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db5b1a.css	(from http://www.beisbolcubano.cu/general/calendario?eq=cfg)
15:28:20	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.106.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=cfg)
15:28:20	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.107.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=cfg)
15:28:27	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911812503923	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db3de5.css	(from http://www.beisbolcubano.cu/general/calendario?eq=vcl)
15:28:28	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.109.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=vcl)
15:28:28	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.10a.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=vcl)
15:28:35	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911855003839	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33dbbd60.css	(from http://www.beisbolcubano.cu/general/calendario?eq=ssp)
15:28:36	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.10c.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ssp)
15:28:36	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.10d.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ssp)
15:28:44	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911873128654	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db9580.css	(from http://www.beisbolcubano.cu/general/calendario?eq=cav)
15:28:45	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.10f.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=cav)
15:28:45	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.110.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=cav)
15:28:52	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470911893128326	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db8e8f.css	(from http://www.beisbolcubano.cu/general/calendario?eq=cmg)
15:28:54	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.112.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=cmg)
15:28:54	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.113.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=cmg)
15:29:01	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470912033753301	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33dbca2a.css	(from http://www.beisbolcubano.cu/general/calendario?eq=ltu)
15:29:02	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.115.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ltu)
15:29:03	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.116.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=ltu)
15:29:09	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470912105940223	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db35cb.css	(from http://www.beisbolcubano.cu/general/calendario?eq=hol)
15:29:11	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.118.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=hol)
15:29:11	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.119.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=hol)
15:29:18	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470912114377954	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db13ed.css	(from http://www.beisbolcubano.cu/general/calendario?eq=gra)
15:29:19	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.11b.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=gra)
15:29:19	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.11c.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=gra)
15:29:26	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470912134690693	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db7483.css	(from http://www.beisbolcubano.cu/general/calendario?eq=scu)
15:29:28	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.11e.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=scu)
15:29:28	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.11f.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=scu)
15:29:35	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470912255627982	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db619e.css	(from http://www.beisbolcubano.cu/general/calendario?eq=gtm)
15:29:37	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.121.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=gtm)
15:29:37	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.122.delayed	(from http://www.beisbolcubano.cu/general/calendario?eq=gtm)
15:29:46	135669/135669	---M-Z	200	added ('OK')	text/css	etag:%220f2697b5ebd61:0%22	http://www.beisbolcubano.cu/css/style33db.css?t=637470912807189498	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/style33db4e50.css	(from http://www.beisbolcubano.cu/general/ScoreBoard?fecha=2021-01-20)
15:29:46	0/-1	---M--	301	error ('')			http://www.beisbolcubano.cu/general/calendario.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.124.delayed	(from http://www.beisbolcubano.cu/general/ScoreBoard?fecha=2021-01-20)
