date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:22	2359/2359	---M--	200	added ('OK')	image/png	etag:%2237859510c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/24%20x%2024/gra.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/24%20x%2024/gra.png	(from http://www.beisbolcubano.cu/general/calendario)
15:10:23	2431/2431	---M--	200	added ('OK')	image/png	etag:%229ccfc210c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/24%20x%2024/scu.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/24%20x%2024/scu.png	(from http://www.beisbolcubano.cu/general/calendario)
15:10:23	2313/2313	---M--	200	added ('OK')	image/png	etag:%2235e69710c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/24%20x%2024/gtm.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/24%20x%2024/gtm.png	(from http://www.beisbolcubano.cu/general/calendario)
15:10:23	13445/13445	---M-Z	200	added ('OK')	text/css	etag:%22ec5bf6a0c1d5d61:0%22	http://www.beisbolcubano.cu/css/calendario.css?1179755130097188778	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/css/calendario33db.css	(from http://www.beisbolcubano.cu/general/calendario)
15:10:24	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:00%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=snb	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.4fc3c6.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:10:24	112646/112646	---M--	200	added ('OK')	image/png	etag:%22f398676c0ccd61:0%22	http://www.beisbolcubano.cu/images/estilos/snb.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/estilos/snb.png	(from http://www.beisbolcubano.cu/general/calendario)
15:10:25	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:00%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=pri	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.51b4b7.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:10:43	1743822/1743822	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:01%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=snb	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendarioc3c6.html	(from http://www.beisbolcubano.cu/general/calendario)
15:10:44	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:19%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=ijv	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5227c8.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:10:45	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:01%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=pri	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendariob4b7.html	(from http://www.beisbolcubano.cu/general/calendario)
15:10:47	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:21%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=art	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.532379.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:10:56	112646/112646	---M--	200	added ('OK')	image/png	etag:%22ba9ba5ec0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/100%20x%20100/snb.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/100%20x%20100/snb.png	(from http://www.beisbolcubano.cu/general/calendario)
15:10:59	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:32%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=may	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.54f34b.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:01	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:21%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=ijv	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario27c8.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:04	251944/251944	---M--	200	added ('OK')	image/png	etag:%22fcd7d6c0ccd61:0%22	http://www.beisbolcubano.cu/images/estilos/SNB60_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/estilos/SNB60_c-2.png	(from http://www.beisbolcubano.cu/general/calendario)
15:11:04	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:37%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=ind	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.556ed1.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:07	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:40%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=mtz	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.567e6e.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:08	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:24%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=art	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario2379.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:10	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:44%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=cfg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.57eee8.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:18	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:35%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=may	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendariof34b.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:21	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:10:54%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=vcl	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5805bc.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:24	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:40%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=ind	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario6ed1.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:27	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:00%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=ssp	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.59675a.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:28	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:44%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=mtz	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario7e6e.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:30	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:04%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=cav	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5aab30.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:30	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:47%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=cfg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendarioeee8.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:32	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:07%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=cmg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5b6486.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:41	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:10:58%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=vcl	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario05bc.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:44	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:19%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=ltu	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5c9553.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:49	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:04%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=ssp	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario675a.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:50	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:25%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=hol	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5d8349.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:50	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:07%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=cav	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendarioab30.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:52	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:27%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=gra	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5eb870.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:11:52	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:09%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=cmg	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario6486.html	(from http://www.beisbolcubano.cu/general/calendario)
15:11:55	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:29%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=scu	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.5fd2da.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:12:06	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:21%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=ltu	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario9553.html	(from http://www.beisbolcubano.cu/general/calendario)
15:12:10	143/143	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2024%20Jan%202021%2018:11:43%20GMT	http://www.beisbolcubano.cu/general/calendario.aspx?eq=gtm	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario.60f1cd.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:12:18	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:27%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=hol	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendario8349.html	(from http://www.beisbolcubano.cu/general/calendario)
15:12:20	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:29%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=gra	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendariob870.html	(from http://www.beisbolcubano.cu/general/calendario)
15:12:20	2876/2876	---M--	200	added ('OK')	image/png	etag:%222f89bf11c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/CFG.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/CFG.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:21	1745502/1745502	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:32%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=scu	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendariod2da.html	(from http://www.beisbolcubano.cu/general/calendario)
15:12:22	4912/4912	---M--	200	added ('OK')	image/png	etag:%22c1981012c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/MTZ.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/MTZ.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:22	4356/4356	---M--	200	added ('OK')	image/png	etag:%22cfd2612c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/PRI.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/PRI.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:25	4189/4189	---M--	200	added ('OK')	image/png	etag:%22e5d06812c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/SSP.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/SSP.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:28	1745393/1745393	---MCZ	200	added ('OK')	text/html	date:Sun,%2024%20Jan%202021%2018:11:47%20GMT	http://www.beisbolcubano.cu/general/calendario?eq=gtm	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/calendariof1cd.html	(from http://www.beisbolcubano.cu/general/calendario)
15:12:28	4551/4551	---M--	200	added ('OK')	image/png	etag:%22f085fd11c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/LTU.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/LTU.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:28	4597/4597	---M--	200	added ('OK')	image/png	etag:%2295be3612c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/SCU.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/SCU.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:29	5252/5252	---M--	200	added ('OK')	image/png	etag:%227d6ec11c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/IND.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/IND.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:29	4658/4658	---M--	200	added ('OK')	image/png	etag:%22909bd211c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/GRA.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/GRA.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:30	4576/4576	---M--	200	added ('OK')	image/png	etag:%227d6ec11c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/IJV.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/IJV.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:31	5061/5061	---M--	200	added ('OK')	image/png	etag:%22925a5312c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/VCL.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/VCL.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:31	4811/4811	---M--	200	added ('OK')	image/png	etag:%22b213aa11c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/ART.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/ART.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:31	4158/4158	---M--	200	added ('OK')	image/png	etag:%22af4ce311c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/HOL.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/HOL.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:32	4138/4138	---M--	200	added ('OK')	image/png	etag:%2245eae011c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/GTM.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/GTM.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:33	4883/4883	---M--	200	added ('OK')	image/png	etag:%223fe8ff11c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/MAY.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/MAY.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:33	3408/3408	---M--	200	added ('OK')	image/png	etag:%2218ebc111c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/CAV.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/CAV.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:34	2514/2514	---M--	200	added ('OK')	image/png	etag:%221c3ad011c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/45%20x%2045/CMG.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/45%20x%2045/CMG.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:40	8608/8608	---M--	200	added ('OK')	image/png	etag:%2285313014c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/sinfo-logo_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/sinfo-logo_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:40	3766/3766	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Jan%202021%2018:12:15%20GMT	http://www.beisbolcubano.cu/general/default.aspx	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/general/default.72.delayed	(from http://www.beisbolcubano.cu/general/calendario)
15:12:45	60602/60602	---M--	200	added ('OK')	image/png	etag:%22e4c19e13c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/coc_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/coc_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:12:53	67890/67890	---M--	200	added ('OK')	image/png	etag:%22e298b613c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/fcb_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/fcb_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:13:01	46647/46647	---M--	200	added ('OK')	image/png	etag:%22f5321114c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/jit_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/jit_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:13:01	112646/112646	---M--	200	added ('OK')	image/png	etag:%22a629cb14c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/snb_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/snb_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:13:02	5358/5358	---M-Z	200	added ('OK')	application/javascript	etag:%220a45fabbfccd61:0%22	http://www.beisbolcubano.cu/js/shop33db.js	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/js/shop33db.js	(from http://www.beisbolcubano.cu/general/calendario)
15:13:03	11798/11798	---M-Z	200	added ('OK')	application/javascript	etag:%220a45fabbfccd61:0%22	http://www.beisbolcubano.cu/js/jquery.nivoslider.min33db.js	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/js/jquery.nivoslider.min33db.js	(from http://www.beisbolcubano.cu/general/calendario)
15:13:05	19058/19058	---M-Z	200	added ('OK')	application/javascript	etag:%22cf6c1babbfccd61:0%22	http://www.beisbolcubano.cu/js/jquery.bxslider.min33db.js?1179755130097	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/js/jquery.bxslider.min33dbaf46.js	(from http://www.beisbolcubano.cu/general/calendario)
15:13:07	23094/23094	---M-Z	200	added ('OK')	application/javascript	etag:%22dab767abbfccd61:0%22	http://www.beisbolcubano.cu/js/jquery.fancybox.min33db.js?1179755130097188778	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/js/jquery.fancybox.min33db33db.js	(from http://www.beisbolcubano.cu/general/calendario)
15:13:09	6592/6592	---M-Z	200	added ('OK')	application/javascript	etag:%222a1edabbfccd61:0%22	http://www.beisbolcubano.cu/js/jquery.ajax-cart33db.js?1179755130097188778	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/js/jquery.ajax-cart33db33db.js	(from http://www.beisbolcubano.cu/general/calendario)
15:13:10	57479/57479	---M--	200	added ('OK')	image/png	etag:%22d8e6c413c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/inder_h_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/inder_h_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:13:13	205198/205198	---M--	200	added ('OK')	image/png	etag:%22c8c9a914c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/SNB60_CDR60_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/SNB60_CDR60_c.png	(from http://www.beisbolcubano.cu/general/calendario)
15:13:15	251944/251944	---M--	200	added ('OK')	image/png	etag:%22407d7c14c0ccd61:0%22	http://www.beisbolcubano.cu/images/logos/footer/SNB60_c.png	C:/Users/yfigueroa/Downloads/SN2020_2021/SN2020_2021/www.beisbolcubano.cu/images/logos/footer/SNB60_c.png	(from http://www.beisbolcubano.cu/general/calendario)
