Date,Name,Goal
19300717,Juan Argote,0
19300717,Jesús Bermúdez,0
19300717,José Bustamante,0
19300717,Casiano Chavarría,0
19300717,Segundo Durandal,0
19300717,René Fernández,0
19300717,Gumercindo Gómez,0
19300717,Diógenes Lara,0
19300717,Rafael Méndez,0
19300717,Jorge Valderrama,0
19300718,Enrique Ballestrero,0
19300718,Héctor Castro,1
19300718,Pedro Cea,0
19300718,Lorenzo Fernández,0
19300718,Álvaro Gestido,0
19300718,Santos Iriarte,0
19300718,José Leandro Andrade,0
19300718,José Nasazzi,0
19300718,Pedro Petrone,0
19300718,Domingo Tejera,0
19300718,Santos Urdinarán,0
19300718,Eduardo Astengo,0
19300718,Alberto Denegri,0
19300718,Plácido Galindo,0
19300718,Mario de las Casas,0
19300718,Julio Lores,0
19300718,Antonio Maquilón,0
19300718,José María Lavalle,0
19300718,Demetrio Neyra,0
19300718,Jorge Pardon,0
19300718,Luis de Souza Ferreira,0
19300718,Alejandro Villanueva,0
19300719,Ángel Bossio,0
19300719,Alberto Chividini,0
19300719,José Della Torre,0
19300719,Attilio Demaría,0
19300719,Rodolfo Orlandini,0
19300719,Fernando Paternoster,0
19300719,Carlos Peucelle,0
19300719,Carlos Spadaro,0
19300719,Guillermo Stábile,3
19300719,Francisco Varallo,1
19300719,Adolfo Zumelzú,2
19300719,Oscar Bonfiglio,0
19300719,Juan Carreño,0
19300719,Francisco Garza Gutiérrez,0
19300719,Rafael Garza Gutiérrez,0
19300719,Roberto Gayón,1
19300719,Hilario López,0
19300719,Felipe Olivares,0
19300719,Raymundo Rodríguez,0
19300719,Felipe Rosas,0
19300719,Manuel Rosas,2
19300719,Alfredo Viejo Sánchez,0
19300719,Ernesto Chaparro,0
19300719,Roberto Cortés,0
19300719,Tomás Ojeda,0
19300719,Guillermo Riveros,0
19300719,Guillermo Saavedra,0
19300719,Carlos Schneeberger,0
19300719,Guillermo Subiabre,1
19300719,Arturo Torres Carrasco,0
19300719,Casimiro Torres,0
19300719,Carlos Vidal,0
19300719,Eberardo Villalobos,0
19300719,Marcel Capelle,0
19300719,Augustin Chantrel,0
19300719,Edmond Delfour,0
19300719,Célestin Delmer,0
19300719,Marcel Langiller,0
19300719,Ernest Libérati,0
19300719,Étienne Mattler,0
19300719,Marcel Pinel,0
19300719,Alex Thépot,0
19300719,Émile Veinante,0
19300719,Alexandre Villaplane,0
19300720,Osvaldo Velloso de Barros,0
19300720,Fausto dos Santos,0
19300720,Hermógenes Fonseca,0
19300720,Luiz Gervazoni,0
19300720,Fernando Giudicelli,0
19300720,Carvalho Leite,0
19300720,Benedicto de Moraes Menezes,0
19300720,José Luiz de Oliveira,0
19300720,Preguinho,2
19300720,Russinho,0
19300720,Moderato Wisintainer,2
19300720,Mario Alborta,0
19300720,Jesús Bermúdez,0
19300720,José Bustamante,0
19300720,Casiano Chavarría,0
19300720,Segundo Durandal,0
19300720,René Fernández,0
19300720,Diógenes Lara,0
19300720,Rafael Méndez,0
19300720,Eduardo Reyes Ortíz,0
19300720,Renato Sáinz,0
19300720,Jorge Valderrama,0
19300720,Delfín Benítez Cáceres,0
19300720,Pedro Benítez,0
19300720,Santiago Benítez,0
19300720,Eusebio Díaz,0
19300720,Salvador Flóres,0
19300720,Tranquilino Garcete,0
19300720,Aurelio González,0
19300720,Lino Nessi,0
19300720,Quiterio Olmedo,0
19300720,Gerardo Romero,0
19300720,Luis Vargas Peña,1
19300720,Ferdinand Adams,0
19300720,Arnold Badjou,0
19300720,Pierre Braine,0
19300720,Henri De Deken,0
19300720,Gérard Delbeke,0
19300720,Jan Diddens,0
19300720,August Hellemans,0
19300720,Nicolas Hoydonckx,0
19300720,Jacques Moeschal,0
19300720,Théodore Nouwens,0
19300720,Louis Versyp,0
19300721,Peregrino Anselmo,1
19300721,Enrique Ballestrero,0
19300721,Pedro Cea,1
19300721,Pablo Dorado,1
19300721,Lorenzo Fernández,0
19300721,Álvaro Gestido,0
19300721,Santos Iriarte,0
19300721,José Leandro Andrade,0
19300721,Ernesto Mascheroni,0
19300721,José Nasazzi,0
19300721,Héctor Scarone,1
19300721,Ștefan Barbu,0
19300721,Rudolf Bürger,0
19300721,Iosif Czako,0
19300721,Adalbert Deșu,0
19300721,Alfred Eisenbeisser,0
19300721,Nicolae Kovács,0
19300721,Ion Lăpușneanu,0
19300721,László Raffinsky,0
19300721,Corneliu Robe,0
19300721,Emerich Vogl,0
19300721,Rudolf Wetzer,0
19300722,Ángel Bossio,0
19300722,José Della Torre,0
19300722,Juan Evaristo,0
19300722,Mario Evaristo,1
19300722,Manuel Ferreira,0
19300722,Luis Monti,0
19300722,Rodolfo Orlandini,0
19300722,Fernando Paternoster,0
19300722,Carlos Peucelle,0
19300722,Guillermo Stábile,2
19300722,Francisco Varallo,0
19300722,Juan Aguilera,0
19300722,Guillermo Arellano,0
19300722,Ernesto Chaparro,0
19300722,Roberto Cortés,0
19300722,Víctor Morales,0
19300722,Guillermo Saavedra,0
19300722,Guillermo Subiabre,1
19300722,Arturo Torres Carrasco,0
19300722,Casimiro Torres,0
19300722,Carlos Vidal,0
19300722,Eberardo Villalobos,0
19300726,Juan Botasso,0
19300726,José Della Torre,0
19300726,Juan Evaristo,0
19300726,Mario Evaristo,0
19300726,Manuel Ferreira,0
19300726,Luis Monti,1
19300726,Rodolfo Orlandini,0
19300726,Fernando Paternoster,0
19300726,Carlos Peucelle,2
19300726,Alejandro Scopelli,1
19300726,Guillermo Stábile,2
19300726,Andy Auld,0
19300726,Jim Brown,1
19300726,Jimmy Douglas,0
19300726,Tom Florie,0
19300726,Jimmy Gallagher,0
19300726,Billy Gonsalves,0
19300726,Bart McGhee,0
19300726,George Moorhouse,0
19300726,Bert Patenaude,0
19300726,Raphael Tracey,0
19300726,Alexander Wood,0
19300727,Peregrino Anselmo,2
19300727,Enrique Ballestrero,0
19300727,Pedro Cea,3
19300727,Pablo Dorado,0
19300727,Lorenzo Fernández,0
19300727,Álvaro Gestido,0
19300727,Santos Iriarte,1
19300727,José Leandro Andrade,0
19300727,Ernesto Mascheroni,0
19300727,José Nasazzi,0
19300727,Héctor Scarone,0
19300727,Milorad Arsenijević,0
19300727,Ivan Bek,0
19300727,Milutin Ivković,0
19300727,Milovan Jakšić,0
19300727,Blagoje Marjanović,0
19300727,Dragoslav Mihajlović,0
19300727,Branislav Sekulić,0
19300727,Ljubiša Stevanović,0
19300727,Aleksandar Tirnanić,0
19300727,Đorđe Vujadinović,1
19300727,Momčilo Đokić,0
19300730,Enrique Ballestrero,0
19300730,Héctor Castro,1
19300730,Pedro Cea,1
19300730,Pablo Dorado,1
19300730,Lorenzo Fernández,0
19300730,Álvaro Gestido,0
19300730,Santos Iriarte,1
19300730,José Leandro Andrade,0
19300730,Ernesto Mascheroni,0
19300730,José Nasazzi,0
19300730,Héctor Scarone,0
19300730,Pedro Arico Suárez,0
19300730,Juan Botasso,0
19300730,José Della Torre,0
19300730,Juan Evaristo,0
19300730,Mario Evaristo,0
19300730,Manuel Ferreira,0
19300730,Luis Monti,0
19300730,Fernando Paternoster,0
19300730,Carlos Peucelle,1
19300730,Guillermo Stábile,1
19300730,Francisco Varallo,0
